game_date,game_id,player,team,opp,is_home,market_type,stat,threshold,yes_ask,model_prob,pred_stat,lineup_adj,edge,direction,kelly,rest_days,opp_def_l10,game_in_series,ticker,run_date
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,STL,3.0,0.16,0.079,1.1,0.0,0.081,NO,0.25,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHIPGEORGE8-3,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,REB,10.0,0.09,0.169,6.4,0.0,0.079,YES,0.0433,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIVEDGECOMBE77-10,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,AST,6.0,0.62,0.542,6.3,0.0,0.078,NO,0.0632,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHITMAXEY0-6,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,REB,8.0,0.4,0.477,7.8,0.0,0.077,YES,0.064,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKOANUNOBY8-8,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,PTS,10.0,0.64,0.563,11.4,0.0,0.077,NO,0.0599,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKJHART3-10,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,FG3M,5.0,0.2,0.125,2.9,0.0,0.075,NO,0.1865,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHITMAXEY0-5,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,COMBO,DD,0.0,0.07,0.144,15p/6r/4a,0.0,0.074,YES,0.0398,2.0,102.5,8,KXNBA2D-26MAY04PHINYK-PHIVEDGECOMBE77,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,STL,3.0,0.14,0.066,0.9,0.0,0.074,NO,0.25,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHIKOUBRE9-3,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,AST,7.0,0.46,0.388,6.3,0.0,0.072,NO,0.0783,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHITMAXEY0-7,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,REB,8.0,0.2,0.271,5.8,0.0,0.071,YES,0.0445,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIKOUBRE9-8,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,PTS,20.0,0.09,0.161,11.4,0.0,0.071,YES,0.0392,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKJHART3-20,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,STL,3.0,0.16,0.089,1.2,0.0,0.071,NO,0.221,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHITMAXEY0-3,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,REB,8.0,0.9,0.83,11.5,0.0,0.07,NO,0.0389,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKKTOWNS32-8,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,AST,8.0,0.32,0.25,6.3,0.0,0.07,NO,0.109,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHITMAXEY0-8,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,STL,3.0,0.14,0.071,1.0,0.0,0.069,NO,0.2481,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKKTOWNS32-3,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,PTS,15.0,0.75,0.681,19.1,0.0,0.069,NO,0.0459,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKKTOWNS32-15,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,PTS,20.0,0.07,0.137,10.5,0.0,0.067,YES,0.0361,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIKOUBRE9-20,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,STL,2.0,0.32,0.253,1.1,0.0,0.067,NO,0.1049,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKJHART3-2,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,FG3M,3.0,0.44,0.374,2.4,0.0,0.066,NO,0.0746,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKOANUNOBY8-3,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,REB,10.0,0.38,0.314,8.2,0.0,0.066,NO,0.0863,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKJHART3-10,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,COMBO,DD,0.0,0.13,0.196,26p/4r/7a,0.0,0.066,YES,0.0376,4.0,107.4,7,KXNBA2D-26MAY04PHINYK-NYKJBRUNSON11,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,STL,2.0,0.28,0.216,0.9,0.0,0.064,NO,0.1149,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKJBRUNSON11-2,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,PTS,15.0,0.24,0.302,10.5,0.0,0.062,YES,0.0407,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIKOUBRE9-15,2026-05-04
2026-05-04,26MAY04PHINYK,Mitchell Robinson,NYK,PHI,1,COMBO,DD,0.0,0.1,0.04,4p/6r/0a,0.0,0.06,NO,0.25,4.0,107.4,7,KXNBA2D-26MAY04PHINYK-NYKMROBINSON23,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,FG3M,4.0,0.29,0.23,2.2,0.0,0.06,NO,0.104,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKJBRUNSON11-4,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,AST,8.0,0.08,0.139,4.1,0.0,0.059,YES,0.0322,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIVEDGECOMBE77-8,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,AST,12.0,0.07,0.013,6.3,0.0,0.057,NO,0.25,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHITMAXEY0-12,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,FG3M,3.0,0.18,0.232,1.7,0.0,0.052,YES,0.032,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHIJEMBIID21-3,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,AST,4.0,0.1,0.152,1.4,0.0,0.052,YES,0.0288,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIKOUBRE9-4,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,BLK,2.0,0.23,0.179,1.0,0.0,0.051,NO,0.1101,4.0,107.4,7,KXNBABLK-26MAY04PHINYK-NYKKTOWNS32-2,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,FG3M,2.0,0.43,0.38,1.4,0.0,0.05,NO,0.0581,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKJHART3-2,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,PTS,15.0,0.29,0.339,11.4,0.0,0.049,YES,0.0346,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKJHART3-15,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,STL,2.0,0.18,0.229,1.0,0.0,0.049,YES,0.0296,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHIJEMBIID21-2,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,PTS,15.0,0.54,0.589,17.0,0.0,0.049,YES,0.053,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIPGEORGE8-15,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,AST,10.0,0.05,0.003,2.9,0.0,0.047,NO,0.25,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIPGEORGE8-10,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,REB,6.0,0.11,0.156,2.3,0.0,0.046,YES,0.0261,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKMBRIDGES25-6,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,PTS,30.0,0.41,0.364,25.7,0.0,0.046,NO,0.0556,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKJBRUNSON11-30,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,REB,12.0,0.08,0.125,7.8,0.0,0.045,YES,0.0242,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKOANUNOBY8-12,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,STL,1.0,0.45,0.494,1.0,0.0,0.044,YES,0.0402,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHIJEMBIID21-1,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,FG3M,5.0,0.07,0.026,1.4,0.0,0.044,NO,0.25,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKJHART3-5,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,AST,10.0,0.16,0.203,6.7,0.0,0.043,YES,0.0257,4.0,107.4,7,KXNBAAST-26MAY04PHINYK-NYKJBRUNSON11-10,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,STL,3.0,0.11,0.067,0.9,0.0,0.043,NO,0.1937,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKJBRUNSON11-3,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,FG3M,4.0,0.18,0.223,2.0,0.0,0.043,YES,0.0259,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHIVEDGECOMBE77-4,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,FG3M,5.0,0.07,0.028,1.5,0.0,0.042,NO,0.25,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKKTOWNS32-5,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,COMBO,DD,0.0,0.17,0.212,17p/8r/1a,0.0,0.042,YES,0.0255,4.0,107.4,7,KXNBA2D-26MAY04PHINYK-NYKOANUNOBY8,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,REB,4.0,0.89,0.85,7.8,0.0,0.04,NO,0.0225,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKOANUNOBY8-4,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,REB,12.0,0.19,0.151,8.2,0.0,0.039,NO,0.1017,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKJHART3-12,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,PTS,35.0,0.19,0.228,25.7,0.0,0.038,YES,0.0232,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKJBRUNSON11-35,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,PTS,10.0,0.71,0.672,15.0,0.0,0.038,NO,0.0271,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIVEDGECOMBE77-10,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,FG3M,2.0,0.41,0.372,1.4,0.0,0.038,NO,0.0459,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKMBRIDGES25-2,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,STL,3.0,0.12,0.082,1.1,0.0,0.038,NO,0.16,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKJHART3-3,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,FG3M,5.0,0.07,0.034,1.7,0.0,0.036,NO,0.25,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHIJEMBIID21-5,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,PTS,40.0,0.09,0.126,25.7,0.0,0.036,YES,0.0197,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKJBRUNSON11-40,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,FG3M,4.0,0.23,0.194,2.4,0.0,0.036,NO,0.079,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKOANUNOBY8-4,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,COMBO,DD,0.0,0.03,0.065,10p/6r/1a,0.0,0.035,YES,0.0179,2.0,102.5,8,KXNBA2D-26MAY04PHINYK-PHIKOUBRE9,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,AST,8.0,0.04,0.005,1.4,0.0,0.035,NO,0.25,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIKOUBRE9-8,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,PTS,30.0,0.38,0.415,28.1,0.0,0.035,YES,0.0284,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIJEMBIID21-30,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,FG3M,5.0,0.09,0.125,2.0,0.0,0.035,YES,0.0191,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHIVEDGECOMBE77-5,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,PTS,20.0,0.78,0.746,25.8,0.0,0.034,NO,0.0218,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHITMAXEY0-20,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,AST,7.0,0.5,0.468,6.7,0.0,0.032,NO,0.0325,4.0,107.4,7,KXNBAAST-26MAY04PHINYK-NYKJBRUNSON11-7,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,PTS,10.0,0.82,0.788,17.0,0.0,0.032,NO,0.0197,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIPGEORGE8-10,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,PTS,20.0,0.49,0.459,19.1,0.0,0.031,NO,0.0318,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKKTOWNS32-20,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,FG3M,5.0,0.11,0.079,2.4,0.0,0.031,NO,0.1388,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKOANUNOBY8-5,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,REB,10.0,0.05,0.019,3.7,0.0,0.031,NO,0.25,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKJBRUNSON11-10,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,COMBO,DD,0.0,0.14,0.171,26p/6r/6a,0.0,0.031,YES,0.0179,2.0,102.5,8,KXNBA2D-26MAY04PHINYK-PHITMAXEY0,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,AST,10.0,0.03,0.0,1.4,0.0,0.03,NO,0.25,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIKOUBRE9-10,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,COMBO,TD,0.0,0.03,0.001,11p/8r/3a,0.0,0.029,NO,0.25,4.0,107.4,7,KXNBA3D-26MAY04PHINYK-NYKJHART3,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,PTS,20.0,0.09,0.119,9.7,0.0,0.029,YES,0.0161,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKMBRIDGES25-20,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,REB,6.0,0.66,0.688,7.8,0.0,0.028,YES,0.0405,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKOANUNOBY8-6,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,FG3M,2.0,0.42,0.392,1.5,0.0,0.028,NO,0.0337,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKKTOWNS32-2,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,REB,4.0,0.35,0.322,2.3,0.0,0.028,NO,0.0399,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKMBRIDGES25-4,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,FG3M,5.0,0.05,0.025,1.4,0.0,0.025,NO,0.249,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKMBRIDGES25-5,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,PTS,35.0,0.19,0.215,28.1,0.0,0.025,YES,0.0156,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIJEMBIID21-35,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,REB,6.0,0.85,0.826,9.4,0.0,0.024,NO,0.0143,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIJEMBIID21-6,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,REB,10.0,0.1,0.124,5.8,0.0,0.024,YES,0.0132,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIKOUBRE9-10,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,PTS,15.0,0.25,0.273,9.7,0.0,0.023,YES,0.0153,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKMBRIDGES25-15,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,AST,6.0,0.14,0.117,2.9,0.0,0.023,NO,0.0808,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIPGEORGE8-6,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,AST,12.0,0.07,0.092,6.7,0.0,0.022,YES,0.0117,4.0,107.4,7,KXNBAAST-26MAY04PHINYK-NYKJBRUNSON11-12,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,COMBO,DD,0.0,0.47,0.448,28p/9r/5a,0.0,0.022,NO,0.023,2.0,102.5,8,KXNBA2D-26MAY04PHINYK-PHIJEMBIID21,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,PTS,25.0,0.62,0.641,28.1,0.0,0.021,YES,0.0271,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIJEMBIID21-25,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,FG3M,4.0,0.08,0.101,1.7,0.0,0.021,YES,0.0115,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHIJEMBIID21-4,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,AST,8.0,0.35,0.37,6.7,0.0,0.02,YES,0.0156,4.0,107.4,7,KXNBAAST-26MAY04PHINYK-NYKJBRUNSON11-8,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,PTS,20.0,0.37,0.351,16.7,0.0,0.019,NO,0.0253,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKOANUNOBY8-20,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,FG3M,4.0,0.06,0.079,1.4,0.0,0.019,YES,0.0099,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKMBRIDGES25-4,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,REB,12.0,0.05,0.068,6.4,0.0,0.018,YES,0.0095,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIVEDGECOMBE77-12,2026-05-04
2026-05-04,26MAY04PHINYK,Mitchell Robinson,NYK,PHI,1,PROP,PTS,15.0,0.09,0.108,4.2,0.0,0.018,YES,0.0097,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKMROBINSON23-15,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,FG3M,5.0,0.14,0.124,2.2,0.0,0.016,NO,0.0561,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKJBRUNSON11-5,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,STL,3.0,0.14,0.156,1.2,0.0,0.016,YES,0.0093,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHIVEDGECOMBE77-3,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,PTS,40.0,0.07,0.086,28.1,0.0,0.016,YES,0.0089,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIJEMBIID21-40,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,FG3M,3.0,0.19,0.206,1.5,0.0,0.016,YES,0.0101,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKKTOWNS32-3,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,FG3M,3.0,0.37,0.354,2.0,0.0,0.016,NO,0.0222,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHIVEDGECOMBE77-3,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,AST,6.0,0.05,0.035,1.4,0.0,0.015,NO,0.1463,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIKOUBRE9-6,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,REB,6.0,0.46,0.475,5.8,0.0,0.015,YES,0.0141,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIKOUBRE9-6,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,AST,8.0,0.04,0.025,2.9,0.0,0.015,NO,0.1923,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIPGEORGE8-8,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,STL,2.0,0.31,0.321,1.2,0.0,0.011,YES,0.0082,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHIVEDGECOMBE77-2,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,REB,8.0,0.17,0.181,4.7,0.0,0.011,YES,0.0066,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIPGEORGE8-8,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,REB,8.0,0.05,0.06,2.3,0.0,0.01,YES,0.0052,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKMBRIDGES25-8,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,AST,2.0,0.41,0.401,1.4,0.0,0.009,NO,0.0108,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIKOUBRE9-2,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,PTS,25.0,0.16,0.169,16.7,0.0,0.009,YES,0.0056,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKOANUNOBY8-25,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,REB,12.0,0.25,0.241,9.4,0.0,0.009,NO,0.0187,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIJEMBIID21-12,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,COMBO,DD,0.0,0.05,0.059,17p/5r/3a,0.0,0.009,YES,0.0048,2.0,102.5,8,KXNBA2D-26MAY04PHINYK-PHIPGEORGE8,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,PTS,25.0,0.24,0.249,19.1,0.0,0.009,YES,0.0059,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKKTOWNS32-25,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,REB,8.0,0.66,0.652,9.4,0.0,0.008,NO,0.0062,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIJEMBIID21-8,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,REB,8.0,0.07,0.078,3.7,0.0,0.008,YES,0.0042,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKJBRUNSON11-8,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,REB,10.0,0.43,0.438,9.4,0.0,0.008,YES,0.0067,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIJEMBIID21-10,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,FG3M,3.0,0.19,0.198,1.4,0.0,0.008,YES,0.0048,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKJHART3-3,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,FG3M,4.0,0.09,0.082,1.4,0.0,0.008,NO,0.0462,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKJHART3-4,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,PTS,35.0,0.15,0.144,25.8,0.0,0.006,NO,0.019,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHITMAXEY0-35,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,REB,9.0,0.54,0.546,9.4,0.0,0.006,YES,0.0069,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIJEMBIID21-9,2026-05-04
